Date,btc,eurusd,market_proxy,sp500,eurostoxx50
2015-10-14,251.98899841308594,1.138498306274414,57.76653289794922,1994.239990234375,3191.570068359375
2015-10-15,254.32000732421875,1.147552251815796,58.71339797973633,2023.8599853515625,3238.81005859375
2015-10-16,262.8689880371094,1.1368157863616943,58.71339797973633,2033.1099853515625,3264.929931640625
2015-10-17,270.6400146484375,,,,
2015-10-18,261.64300537109375,,,,
2015-10-19,263.43701171875,1.1361054182052612,58.60542297363281,2033.6600341796875,3272.0400390625
2015-10-20,269.4630126953125,1.132900595664978,58.6801872253418,2030.77001953125,3255.719970703125
2015-10-21,266.2720031738281,1.1353960037231445,58.14860916137695,2018.93994140625,3272.22998046875
2015-10-22,274.02301025390625,1.134803295135498,59.02070236206055,2052.510009765625,3353.110107421875
2015-10-23,276.4960021972656,1.108094573020935,59.42768859863281,2075.14990234375,3425.81005859375
2015-10-24,281.65399169921875,,,,
2015-10-25,283.67999267578125,,,,
2015-10-26,285.29998779296875,1.1020376682281494,59.37785720825195,2071.179931640625,3414.60009765625
2015-10-27,293.7879943847656,1.1065986156463623,59.28650665283203,2065.889892578125,3381.010009765625
2015-10-28,304.6180114746094,1.1037039756774902,59.43598937988281,2090.35009765625,3421.090087890625
2015-10-29,313.8550109863281,1.0928961038589478,59.86790466308594,2089.409912109375,3413.389892578125
2015-10-30,328.0150146484375,1.0993843078613281,59.319725036621094,2079.360107421875,3418.22998046875
2015-10-31,314.1659851074219,,,,
2015-11-01,325.4309997558594,,,,
2015-11-02,361.1889953613281,1.102596640586853,59.80976104736328,2104.050048828125,3434.5
2015-11-03,403.4169921875,1.1016006469726562,59.99248504638672,2109.7900390625,3442.679931640625
2015-11-04,411.56298828125,1.0963950157165527,59.75992202758789,2102.31005859375,3439.159912109375
2015-11-05,386.35400390625,1.0868029594421387,59.98417663574219,2099.929931640625,3447.489990234375
2015-11-06,374.4700012207031,1.0883997678756714,59.618709564208984,2099.199951171875,3468.2099609375
2015-11-07,386.48199462890625,,,,
2015-11-08,373.3680114746094,,,,
